Signal1,Signal2,Signal3,R,H,O
125.9468612,-43.96387115,69.04820592,100.0,11.0,135.0
126.2428125,-43.47760093,69.01949794,100.0,11.0,135.0
126.5496233,-43.13754578,68.98985261,100.0,11.0,135.0
126.7838718,-43.07927857,69.11168947,100.0,11.0,135.0
126.875158,-43.2452419,69.24712219,100.0,11.0,135.0
126.9321575,-43.48843779,69.31054497,100.0,11.0,135.0
127.0193148,-43.75112835,69.41278197,100.0,11.0,135.0
127.1124141,-43.95970589,69.51577213,100.0,11.0,135.0
127.1368795,-44.1063932,69.47965841,100.0,11.0,135.0
127.0315531,-44.26628375,69.30332116,100.0,11.0,135.0
126.8138258,-44.31462896,69.14972883,100.0,11.0,135.0
126.6017627,-44.36751081,69.13319861,100.0,11.0,135.0
126.5445238,-44.72988793,69.20360561,100.0,11.0,135.0
126.6642526,-45.36360077,69.26864647,100.0,11.0,135.0
126.8786796,-46.12033501,69.33731347,100.0,11.0,135.0
127.0844958,-46.81578871,69.46987411,100.0,11.0,135.0
127.2997166,-47.24673732,69.68209376,100.0,11.0,135.0
127.6145718,-47.28258125,69.9213618,100.0,11.0,135.0
128.0274508,-47.03551459,70.18870443,100.0,11.0,135.0
128.4549262,-46.96350702,70.61527887,100.0,11.0,135.0
128.9372348,-47.28243968,71.27188976,100.0,11.0,135.0
129.4055239,-47.79435027,71.99788354,100.0,11.0,135.0
129.6468983,-48.18576624,72.38494901,100.0,11.0,135.0
129.7158341,-48.19980463,72.27068053,100.0,11.0,135.0
129.6188305,-47.84708066,71.90044691,100.0,11.0,135.0
129.2921479,-47.35585096,71.46832508,100.0,11.0,135.0
128.872934,-46.93020849,71.11120615,100.0,11.0,135.0
128.4991587,-46.62806621,70.97352593,100.0,11.0,135.0
128.2216719,-46.34662584,71.04358403,100.0,11.0,135.0
128.0093314,-46.0233601,71.10143695,100.0,11.0,135.0
127.827346,-45.81304561,70.87496531,100.0,11.0,135.0
127.7254361,-45.89456842,70.36892503,100.0,11.0,135.0
127.8428474,-46.33618038,69.78903617,100.0,11.0,135.0
128.1371999,-46.99034154,69.35901805,100.0,11.0,135.0
128.359843,-47.49921383,69.19036649,100.0,11.0,135.0
128.4789426,-47.66090315,69.16627858,100.0,11.0,135.0
128.5744163,-47.63318089,69.20997433,100.0,11.0,135.0
128.6626542,-47.52415097,69.3533454,100.0,11.0,135.0
128.8305822,-47.20962719,69.53646222,100.0,11.0,135.0
129.1833146,-46.84770706,69.67792177,100.0,11.0,135.0
129.5670143,-46.57132609,69.76849364,100.0,11.0,135.0
129.780007,-46.19864576,69.79379854,100.0,11.0,135.0
129.9140281,-45.91242001,69.70739474,100.0,11.0,135.0
130.103744,-45.89646956,69.6298038,100.0,11.0,135.0
130.3340764,-45.90860477,69.58056395,100.0,11.0,135.0
130.469238,-45.9386285,69.42927301,100.0,11.0,135.0
130.5267788,-46.00614567,69.34078385,100.0,11.0,135.0
130.5494914,-45.99448047,69.35894638,100.0,11.0,135.0
130.4340276,-46.07433862,69.25824772,100.0,11.0,135.0
130.2591426,-46.25503687,69.00488071,100.0,11.0,135.0
129.9931661,-46.34215437,68.82972581,100.0,11.0,135.0
129.5009946,-46.21075949,68.84421448,100.0,11.0,135.0
128.9964515,-45.86411045,69.05156538,100.0,11.0,135.0
128.7633779,-45.62750706,69.57628104,100.0,11.0,135.0
128.6724356,-45.58779082,70.192894,100.0,11.0,135.0
128.5372875,-45.58936973,70.58333121,100.0,11.0,135.0
128.5235964,-45.65141012,70.7886492,100.0,11.0,135.0
128.6768286,-45.73805075,70.8312203,100.0,11.0,135.0
128.804614,-45.82608474,70.79337919,100.0,11.0,135.0
128.9691658,-45.86442418,70.74933428,100.0,11.0,135.0
129.3076699,-45.88608114,70.67079617,100.0,11.0,135.0
129.6336077,-45.9809401,70.6278337,100.0,11.0,135.0
129.8100879,-45.98652669,70.64315788,100.0,11.0,135.0
129.9015565,-45.993628,70.6944119,100.0,11.0,135.0
129.9332979,-46.24340724,70.9156254,100.0,11.0,135.0
129.8939848,-46.55841998,71.35609349,100.0,11.0,135.0
129.8975029,-46.62519176,71.78163867,100.0,11.0,135.0
130.0925799,-46.37511908,72.21119634,100.0000076,11.0,135.0
130.4638886,-46.21436304,72.740479,100.0,11.0,135.0
130.787213,-46.41039038,73.14421003,100.0,11.0,135.0
130.9556907,-46.6096718,73.26082518,100.0,11.0,135.0
131.1269116,-46.6296003,73.23081709,100.0,11.0,135.0
131.3975964,-46.60304498,73.23080235,100.0000076,11.0,135.0
131.8006177,-46.48502364,73.31308544,100.0,11.0,135.0
132.1784497,-46.37155449,73.36000565,100.0,11.0,135.0
132.3506228,-46.54244068,73.1484636,100.0,11.0,135.0
132.3909029,-46.92419263,72.78576954,100.0,11.0,135.0
132.5328752,-47.29141909,72.61860964,100.0,11.0,135.0
132.7937196,-47.54711647,72.80965948,100.0,11.0,135.0
132.805337,-47.61357952,73.0993516,100.0,11.0,135.0
132.5971594,-47.52642028,73.31443724,100.0,11.0,135.0
132.5634685,-47.23445037,73.50329841,100.0,11.0,135.0
132.6526696,-46.71419826,73.43155487,100.0,11.0,135.0
132.5912609,-46.33421808,72.91492065,100.0,11.0,135.0
132.4011764,-46.1665407,72.05525752,100.0,11.0,135.0
132.2033809,-46.11361572,71.25084626,100.0,11.0,135.0
132.0238129,-46.27024336,70.77820272,100.0,11.0,135.0
131.6432188,-46.37802759,70.38707954,100.0,11.0,135.0
130.7507432,-46.19400647,69.9118221,100.0,11.0,135.0
129.5186171,-45.85065317,69.35651936,100.0,11.0,135.0
128.2986843,-45.3726942,68.89541624,100.0,11.0,135.0
127.230091,-44.63886106,68.71223859,100.0,11.0,135.0
126.2940588,-43.82546028,68.50944763,99.99998474,11.0,135.0
125.6048224,-43.2306282,68.14029088,99.99998474,11.0,135.0
125.4160561,-43.0446649,67.82317675,99.99713898,11.0,135.0
125.7364888,-43.36922317,67.78174402,99.97525787,11.0,135.0
126.2849507,-43.96273733,68.03824013,99.92477417,11.0,135.0
126.6173488,-44.48088638,68.36483736,99.84741211,11.0,135.0
126.7210232,-44.86456987,68.54075927,99.75653076,11.0,135.0
126.6849901,-45.03857104,68.43187318,99.66123199,11.0,135.0
126.3346035,-44.94471397,68.10448287,99.56370544,11.0,135.0
125.779236,-44.74225246,67.65376927,99.56370544,11.0,135.0
125.3469165,-44.59220963,67.13699725,99.46508026,11.0,135.0
125.2150826,-44.61759479,66.83392575,99.36579132,11.0,135.0
125.232403,-44.78594271,66.9949178,99.26615906,11.0,135.0
125.2116272,-45.04099696,67.5351592,99.16627502,11.0,135.0
125.0940421,-45.3887062,68.05156991,99.06642151,11.0,135.0
125.1090648,-45.78323784,68.39328556,98.96645355,11.0,135.0
125.5198231,-46.09943928,68.72283577,98.96645355,11.0,135.0
125.9825417,-46.26536051,68.87047962,98.86641693,11.0,135.0
126.158653,-46.4790785,68.72450719,98.76641846,11.0,135.0
126.2026607,-46.63027608,68.62739246,98.66641998,11.0,135.0
126.3779412,-46.49791944,68.74827345,98.56655884,11.0,135.0
126.8184797,-46.23724186,68.8453714,98.46650696,11.0,135.0
127.376867,-45.87339328,68.80180985,98.36655426,11.0,135.0
127.7647634,-45.51023129,68.81753803,98.2664566,11.0,135.0
127.7708208,-45.45028691,68.99661184,98.2664566,11.0,135.0
127.4303486,-45.53266092,69.15397762,98.16654968,11.0,135.0
126.9372046,-45.50129974,69.33154746,98.0665741,11.0,135.0
126.4418102,-45.57247774,69.64964385,97.96646881,11.0,135.0
126.0765029,-45.7614495,70.03903296,97.86654663,11.0,135.0
125.933232,-45.7643092,70.56496984,97.76638794,11.0,135.0
126.0117174,-45.43916439,71.02636113,97.66650391,11.0,135.0
126.2117824,-44.87076542,71.19012361,97.66650391,11.0,135.0
126.3920041,-44.38159767,71.32787997,97.56652069,11.0,135.0
126.4802251,-44.20281639,71.73407609,97.46646881,11.0,135.0
126.5630382,-44.29384652,72.22093615,97.36655426,11.0,135.0
126.6755319,-44.46051656,72.35416403,97.26649475,11.0,135.0
126.7717256,-44.54682711,72.32584006,97.16654205,11.0,135.0
126.7606749,-44.61019762,72.61729919,97.06655884,11.0,135.0
126.5915162,-44.62423967,73.18190438,96.96640015,11.0,135.0
126.342554,-44.43535438,73.92415182,96.96640015,11.0,135.0
126.0534569,-44.06299272,74.66457719,96.86652374,11.0,135.0
125.7725467,-43.73981229,75.0452687,96.76676178,11.0,135.0
125.5794947,-43.65249146,75.15583009,96.66676331,11.0,135.0
125.5500677,-43.77976165,75.16046208,96.5664978,11.0,135.0
125.6033474,-43.94118989,75.11081074,96.46634674,11.0,135.0
125.4604681,-43.98014724,75.10395661,96.36650085,11.0,135.0
125.2123456,-44.01792911,74.96117726,96.36650085,11.0,135.0
125.2499071,-44.13750586,74.74466106,96.2665863,11.0,135.0
125.5396035,-44.2391076,74.68738721,96.16654968,11.0,135.0
125.9688765,-44.3892003,74.68188292,96.06665039,11.0,135.0
126.5639819,-44.68968454,74.80412158,95.96651459,11.0,135.0
127.2023515,-45.17867712,75.06654775,95.8666153,11.0,135.0
127.7428306,-45.77324188,75.11376905,95.76670074,11.0,135.0
128.1082057,-46.21009964,74.84877338,95.66649628,11.0,135.0
128.3181605,-46.54108386,74.47407401,95.66649628,11.0,135.0
128.38686,-46.97794654,74.25749402,95.56650543,11.0,135.0
128.23271,-47.46045836,74.30453641,95.46644592,11.0,135.0
127.9069405,-47.92279564,74.46716809,95.36653137,11.0,135.0
127.463815,-48.15703869,74.60899245,95.26644135,11.0,135.0
126.9329989,-47.97299777,74.61695945,95.16651917,11.0,135.0
126.6332074,-47.69339959,74.54274776,95.06655884,11.0,135.0
126.6619677,-47.62113783,74.55704858,94.96642303,11.0,135.0
126.5947987,-47.61656357,74.6102871,94.96642303,11.0,135.0
126.3030767,-47.5366556,74.55494153,94.86651611,11.0,135.0
126.1091259,-47.45231749,74.38530362,94.76639557,11.0,135.0
126.1006467,-47.39325234,74.21143951,94.66646576,11.0,135.0
126.2694236,-47.30003068,74.21936106,94.56650543,11.0,135.0
126.5512376,-47.19125035,74.53700071,94.46640778,11.0,135.0
126.8321234,-47.10429916,74.94154855,94.366539,11.0,135.0
127.1864205,-46.97689982,75.21893907,94.366539,11.0,135.0
127.5201396,-46.72231362,75.44782882,94.26647949,11.0,135.0
127.6735255,-46.42175659,75.62557403,94.16653442,11.0,135.0
127.6544908,-46.27147625,75.76981825,94.06658173,11.0,135.0
127.5451988,-46.32244082,76.04758921,93.96643829,11.0,135.0
127.4517822,-46.41672695,76.33379658,93.86650085,11.0,135.0
127.4412001,-46.43132407,76.35139998,93.76644135,11.0,135.0
127.5454439,-46.46434665,76.2800631,93.66646576,11.0,135.0
127.5916105,-46.58774536,76.36685283,93.66646576,11.0,135.0
127.4212793,-46.68395616,76.51827116,93.56661987,11.0,135.0
127.1953788,-46.8210922,76.72370818,93.46649933,11.0,135.0
127.1099434,-47.0892059,77.07983578,93.36646271,11.0,135.0
127.0950399,-47.25033293,77.54571965,93.26644135,11.0,135.0
126.8637351,-47.31798391,77.93869163,93.16654205,11.0,135.0
126.4891968,-47.45665242,78.17056618,93.06656647,11.0,135.0
126.2541971,-47.67756051,78.28967533,93.06656647,11.0,135.0
126.1983642,-47.93909814,78.28203353,92.96648407,11.0,135.0
126.3182476,-48.04331949,78.22270889,92.86659241,11.0,135.0
126.4447453,-47.98775142,78.23246538,92.76644135,11.0,135.0
126.5214301,-48.01352482,78.23530426,92.66660309,11.0,135.0
126.6497865,-48.21208627,78.10358226,92.56658936,11.0,135.0
126.8142521,-48.42237915,78.00163084,92.46643829,11.0,135.0
127.1454693,-48.43104404,78.02037278,92.3664093,11.0,135.0
127.523495,-48.3252193,78.00824532,92.3664093,11.0,135.0
127.6293653,-48.37146337,78.0142618,92.26643372,11.0,135.0
127.569893,-48.59192766,78.11470886,92.16649628,11.0,135.0
127.4962987,-48.8964544,78.21713013,92.06650543,11.0,135.0
127.3724627,-49.28228688,78.25471205,91.9664917,11.0,135.0
127.2590214,-49.55369218,78.28140108,91.86653137,11.0,135.0
127.1666995,-49.45245953,78.32456185,91.76657867,11.0,135.0
127.0268357,-49.26845324,78.31134575,91.66654205,11.0,135.0
126.8677969,-49.30354955,78.36690817,91.66654205,11.0,135.0
126.922239,-49.3953509,78.67424698,91.56647491,11.0,135.0
127.4748684,-49.40753588,79.03431059,91.46650696,11.0,135.0
128.2621993,-49.3383385,79.25334388,91.36639404,11.0,135.0
128.7591875,-49.17777415,79.30159604,91.26649475,11.0,135.0
128.8239896,-48.78695401,79.25939349,91.16654205,11.0,135.0
128.5970843,-48.33733197,79.35070305,91.0664978,11.0,135.0
128.4059441,-48.19303621,79.58376182,91.0664978,11.0,135.0
128.4593898,-48.11238054,79.853762,90.96652985,11.0,135.0
128.5681771,-47.86262998,80.05960057,90.86649323,11.0,135.0
128.6199071,-47.83057616,80.24646598,90.76644897,11.0,135.0
128.735753,-47.98952268,80.5085404,90.66662598,11.0,135.0
128.9007239,-48.01881838,80.76932421,90.56641388,11.0,135.0
129.0410912,-48.150018,80.85031293,90.46646881,11.0,135.0
129.0500559,-48.464519,80.6057793,90.366539,11.0,135.0
128.8584642,-48.73116313,80.36642328,90.366539,11.0,135.0
128.5296875,-48.89474562,80.51437363,90.26654053,11.0,135.0
128.1743446,-48.98896518,80.98698439,90.16665649,11.0,135.0
127.8494154,-49.03032852,81.37237239,90.06649017,11.0,135.0
127.627646,-49.03000021,81.40262033,89.96655273,11.0,135.0
127.6430793,-48.98474303,81.3087151,89.86659241,11.0,135.0
127.7022463,-48.91733323,81.23271337,89.76656342,11.0,135.0
127.6466119,-48.84830093,81.03835715,89.76656342,11.0,135.0
127.5632147,-48.76744389,80.73021513,89.66663361,11.0,135.0
127.4547782,-48.66335517,80.37775266,89.56637573,11.0,135.0
127.402952,-48.49171661,79.99501846,89.46638489,11.0,135.0
127.4950616,-48.24976719,79.74576988,89.36647797,11.0,135.0
127.7514304,-48.00912726,79.8326674,89.26652527,11.0,135.0
128.1579851,-47.85426879,80.23761046,89.16662598,11.0,135.0
128.5222408,-47.87575487,80.71991229,89.06648254,11.0,135.0
128.4819015,-47.96038485,81.12305686,89.06648254,11.0,135.0
127.969961,-48.05478651,81.35891663,88.96647644,11.0,135.0
127.3454494,-48.26698128,81.47525691,88.86647034,11.0,135.0
127.0196723,-48.44439568,81.73694294,88.76657867,11.0,135.0
127.0546185,-48.48950317,82.29615715,88.66657257,11.0,135.0
127.1692102,-48.48240069,83.00403573,88.56639862,11.0,135.0
127.2635207,-48.43170304,83.5229758,88.46651459,11.0,135.0
127.4086984,-48.27031883,83.77640132,88.46651459,11.0,135.0
127.5485777,-48.05748674,83.94104146,88.36637115,11.0,135.0
127.4812844,-47.9287289,84.15918799,88.26650238,11.0,135.0
127.4041706,-47.84724144,84.42572517,88.16659546,11.0,135.0
127.607781,-47.75041849,84.76585892,88.06646729,11.0,135.0
127.8456433,-47.67594997,85.21219474,87.96655273,11.0,135.0
128.0605905,-47.66376779,85.50246252,87.86642456,11.0,135.0
128.287328,-47.72951603,85.63873287,87.76657104,11.0,135.0
128.3019888,-47.99599264,85.93855298,87.76657104,11.0,135.0
128.1750374,-48.38469061,86.35398607,87.66667938,11.0,135.0
128.0364706,-48.70973599,86.69594983,87.56648254,11.0,135.0
127.9361443,-48.88831759,86.81885895,87.46661377,11.0,135.0
127.9888506,-48.86358504,86.58048157,87.366539,11.0,135.0
127.9530118,-48.7924395,86.18408745,87.26669312,11.0,135.0
127.6519337,-48.85764599,85.9443088,87.16660309,11.0,135.0
127.3659523,-49.0316266,85.86052165,87.06642914,11.0,135.0
127.2928638,-49.11696779,85.74410084,87.06642914,11.0,135.0
127.3208724,-49.01934543,85.50496317,86.96652222,11.0,135.0
127.2541288,-48.9366296,85.2698018,86.86642456,11.0,135.0
127.2080381,-49.11656176,85.2675434,86.76654053,11.0,135.0
127.3331583,-49.39028867,85.49594181,86.66661835,11.0,135.0
127.5502824,-49.55002147,85.82320581,86.56653595,11.0,135.0
127.8200043,-49.69985171,86.25480935,86.46653748,11.0,135.0
128.0649013,-49.73151215,86.75579842,86.46653748,11.0,135.0
128.2355712,-49.61392997,87.34912067,86.36642456,11.0,135.0
128.3718563,-49.68292455,87.93969418,86.26651001,11.0,135.0
128.4999138,-50.01301667,88.30481983,86.16651917,11.0,135.0
128.4667937,-50.50387977,88.40275198,86.06641388,11.0,135.0
128.16692,-51.01791222,88.34302541,85.96646118,11.0,135.0
127.8064519,-51.28997165,88.37203654,85.86639404,11.0,135.0
127.4708202,-51.34625192,88.56686215,85.7664566,11.0,135.0
127.1588049,-51.30066941,88.74117699,85.7664566,11.0,135.0
126.9733891,-51.12444564,88.8593466,85.66638184,11.0,135.0
126.9462598,-50.8672849,89.00737051,85.56645966,11.0,135.0
127.1250321,-50.55034648,88.96867314,85.46651459,11.0,135.0
127.5576799,-50.24731532,88.53329206,85.366539,11.0,135.0
128.0198204,-50.08419304,87.90958739,85.26657867,11.0,135.0
128.330754,-49.94134759,87.38876169,85.16645813,11.0,135.0
128.6968261,-49.8921556,87.06866027,85.16645813,11.0,135.0
129.082913,-50.06780528,86.96549181,85.0664978,11.0,135.0
129.2063333,-50.24019022,86.98999923,84.96652985,11.0,135.0
129.1907678,-50.21141842,86.98938669,84.86657715,11.0,135.0
129.2502508,-50.00265927,87.03747551,84.76659393,11.0,135.0
129.2447684,-49.94030797,87.18751209,84.66642761,11.0,135.0
129.0200844,-50.21527482,87.2483648,84.56646729,11.0,135.0
128.6595548,-50.46680838,87.17266857,84.46640778,11.0,135.0
128.2404445,-50.37506968,87.15390314,84.46640778,11.0,135.0
127.7806052,-50.15088475,87.39126667,84.36644745,11.0,135.0
127.4261595,-50.09865878,87.85512598,84.26649475,11.0,135.0
127.3338252,-50.20909708,88.36041913,84.16638947,11.0,135.0
127.4117106,-50.27030758,88.82809412,84.06642914,11.0,135.0
127.5137579,-50.3251501,89.22621049,83.96646118,11.0,135.0
127.5548792,-50.4438395,89.6431092,83.86655426,11.0,135.0
127.4641819,-50.38981385,90.01622105,83.86655426,11.0,135.0
127.2007371,-50.17390406,90.12575743,83.76660919,11.0,135.0
126.7774629,-50.03505512,90.20913744,83.66645813,11.0,135.0
126.3464568,-50.11556898,90.37380197,83.5664444,11.0,135.0
126.0182625,-50.31503297,90.37887524,83.46643829,11.0,135.0
125.9213978,-50.57811851,90.22200204,83.36652374,11.0,135.0
126.0956345,-51.00104185,90.06271953,83.26657104,11.0,135.0
126.3126713,-51.40329239,90.06029904,83.16654968,11.0,135.0
126.4299742,-51.48767598,90.18609747,83.16654968,11.0,135.0
126.5189998,-51.25850644,90.27159623,83.0666275,11.0,135.0
126.5668379,-51.032226,90.32243528,82.96647644,11.0,135.0
126.413797,-51.03133994,90.56990893,82.86653137,11.0,135.0
126.1778222,-51.09874357,91.0104803,82.76660919,11.0,135.0
126.0397615,-50.95688728,91.37996101,82.66651154,11.0,135.0
125.8185361,-50.67887614,91.63614338,82.56660461,11.0,135.0
125.3857619,-50.56343088,91.85269008,82.46649933,11.0,135.0
124.9940159,-50.67356213,91.99738963,82.46649933,11.0,135.0
124.8286824,-50.81491414,92.005299,82.36664581,11.0,135.0
124.6752488,-50.857379,91.8485859,82.26664734,11.0,135.0
124.4655129,-50.85184152,91.58464941,82.16651154,11.0,135.0
124.3521896,-50.8748896,91.36190788,82.06658173,11.0,135.0
124.3296243,-50.85319921,91.2565195,81.96642303,11.0,135.0
124.4241995,-50.69873683,91.3309889,81.86649323,11.0,135.0
124.6562534,-50.56215746,91.53861545,81.86649323,11.0,135.0
124.8307829,-50.60609189,91.6423935,81.76655579,11.0,135.0
124.9022806,-50.86112491,91.72584915,81.66643524,11.0,135.0
125.2069576,-51.1677667,92.12507181,81.56649017,11.0,135.0
125.9058896,-51.27241052,92.87694118,81.46648407,11.0,135.0
126.6549543,-51.20153855,93.6719187,81.36651611,11.0,135.0
127.1175991,-51.1727233,94.33210689,81.26660919,11.0,135.0
127.1320667,-51.23970547,94.9206289,81.16653442,11.0,135.0
126.7281875,-51.30545186,95.34057608,81.16653442,11.0,135.0
126.1940462,-51.30080162,95.52894479,81.06659698,11.0,135.0
125.8020141,-51.23351226,95.70491912,80.96652222,11.0,135.0
125.703803,-51.04389958,95.88270052,80.8666153,11.0,135.0
125.9177531,-50.5657168,95.89840338,80.76663208,11.0,135.0
126.3001258,-49.99829192,95.87733759,80.66643524,11.0,135.0
126.4567658,-49.74328912,96.04293547,80.5663681,11.0,135.0
126.2457309,-49.71695209,96.33186417,80.5663681,11.0,135.0
126.0328931,-49.70833411,96.5913481,80.46647644,11.0,135.0
126.0005728,-49.79345452,96.94571746,80.3664093,11.0,135.0
126.0080489,-50.05777204,97.42699134,80.26644135,11.0,135.0
125.989879,-50.41382514,97.77439762,80.16653442,11.0,135.0
125.9111057,-50.60259822,97.73910462,80.06639862,11.0,135.0
125.7535455,-50.47805966,97.39015682,79.96636963,11.0,135.0
125.6565521,-50.22415525,97.07050968,79.86639404,11.0,135.0
125.628051,-50.08052517,96.94780348,79.86639404,11.0,135.0
125.5173292,-49.98726064,96.75116784,79.76638794,11.0,135.0
125.2188244,-49.87169425,96.27864391,79.66654205,11.0,135.0
124.646203,-49.96955268,95.70784653,79.56658173,11.0,135.0
123.9528268,-50.33436183,95.1555297,79.46659851,11.0,135.0
123.4784658,-50.74353611,94.7912137,79.36650848,11.0,135.0
123.2768334,-51.07061951,94.82881512,79.26654816,11.0,135.0
123.3068868,-51.22415365,95.14079978,79.26654816,11.0,135.0
123.4770693,-51.19702187,95.55088585,79.16660309,11.0,135.0
123.4298234,-51.09119508,95.9181229,79.06646729,11.0,135.0
123.1777751,-51.05162324,96.07175201,78.96644592,11.0,135.0
123.0311627,-51.16117242,96.09955031,78.86637115,11.0,135.0
122.9823448,-51.20453027,96.0765825,78.76656342,11.0,135.0
122.9316552,-51.05136595,96.02184284,78.66658783,11.0,135.0
122.8912478,-50.7934235,95.97656107,78.56643677,11.0,135.0
122.9048382,-50.54242507,96.08475052,78.56643677,11.0,135.0
123.0622972,-50.44897548,96.4804117,78.46640778,11.0,135.0
123.457786,-50.39690735,96.97001761,78.36640167,11.0,135.0
124.0159129,-50.24620318,97.31856244,78.26633453,11.0,135.0
124.389916,-50.13717158,97.32771914,78.16650391,11.0,135.0
124.3570316,-50.17356869,97.24872205,78.06674957,11.0,135.0
124.2518308,-50.28282527,97.45120974,77.96682739,11.0,135.0
124.3302629,-50.36914977,97.79844431,77.86669922,11.0,135.0
124.3702225,-50.56869041,98.1682585,77.86669922,11.0,135.0
124.1762497,-50.97807151,98.51712773,77.76647949,11.0,135.0
123.8271883,-51.38149078,98.72299985,77.66648102,11.0,135.0
123.5084377,-51.5650782,98.80216015,77.56651306,11.0,135.0
123.2760116,-51.62381064,98.96180061,77.4664917,11.0,135.0
123.2989975,-51.76738014,99.21349469,77.36656189,11.0,135.0
123.5684971,-51.86262278,99.39982782,77.26644135,11.0,135.0
123.6879278,-51.70273686,99.43316039,77.26644135,11.0,135.0
123.7064346,-51.5084335,99.33771776,77.16648865,11.0,135.0
123.8182821,-51.55805284,99.22656946,77.06661987,11.0,135.0
123.8146055,-51.72163688,99.10932181,76.96641541,11.0,135.0
123.6989393,-51.8297789,98.8676231,76.86646271,11.0,135.0
123.5882658,-51.97738247,98.49786541,76.7664566,11.0,135.0
123.4599897,-52.18438001,98.33999307,76.66648102,11.0,135.0
123.4119344,-52.25769294,98.52611848,76.56654358,11.0,135.0
123.3819215,-52.12825278,98.73920783,76.56654358,11.0,135.0
123.2077062,-51.88477842,98.89409335,76.46644592,11.0,135.0
122.9823858,-51.68850678,99.10342186,76.3664856,11.0,135.0
122.7735023,-51.67741133,99.38345049,76.26649475,11.0,135.0
122.5152669,-51.74330329,99.70661303,76.16651917,11.0,135.0
122.3202212,-51.86722715,99.89688598,76.06664276,11.0,135.0
122.3250716,-52.05898304,99.84121146,75.96656799,11.0,135.0
122.4625706,-52.20278715,99.75819643,75.96656799,11.0,135.0
122.5896924,-52.40717942,99.81273849,75.86650848,11.0,135.0
122.6972908,-52.72568332,99.95440818,75.76638794,11.0,135.0
122.8658887,-52.93303061,100.2433904,75.66654968,11.0,135.0
123.0879134,-52.90477102,100.7292353,75.56659698,11.0,135.0
123.2898503,-52.70403135,101.2521458,75.46647644,11.0,135.0
123.4139526,-52.51912911,101.6305731,75.36656189,11.0,135.0
123.5601069,-52.49667734,101.9484732,75.26644897,11.0,135.0
123.7412696,-52.58576224,102.2072825,75.26644897,11.0,135.0
123.7650945,-52.84091858,102.2751353,75.16661072,11.0,135.0
123.6066768,-53.2035492,102.3319112,75.06671143,11.0,135.0
123.2965484,-53.42217201,102.5563474,74.96642303,11.0,135.0
122.8219021,-53.43193273,102.8130341,74.86647034,11.0,135.0
122.2577114,-53.29968463,102.8933971,74.7664566,11.0,135.0
121.6673429,-53.08558713,102.8002283,74.66641235,11.0,135.0
121.1293172,-52.80079125,102.7225048,74.56654358,11.0,135.0
120.6637428,-52.42129578,102.7998074,74.56654358,11.0,135.0
120.2368907,-51.91353721,102.8562966,74.46646118,11.0,135.0
119.9156673,-51.38378685,102.7903984,74.366539,11.0,135.0
119.6655596,-51.05831049,102.8446624,74.26643372,11.0,135.0
119.4057216,-50.91913748,103.0700196,74.16656494,11.0,135.0
119.2274481,-50.94669901,103.3309185,74.06651306,11.0,135.0
119.2505988,-51.22989474,103.571756,73.96644592,11.0,135.0
119.3912344,-51.5778251,103.7348796,73.96644592,11.0,135.0
119.4448208,-51.87740298,103.8057017,73.86647797,11.0,135.0
119.473023,-52.20417575,103.8366921,73.76646423,11.0,135.0
119.5960285,-52.50655558,104.0035954,73.66654968,11.0,135.0
119.6889182,-52.76103801,104.241199,73.56654358,11.0,135.0
119.6338913,-53.01821267,104.1349027,73.46650696,11.0,135.0
119.5222811,-53.21688753,103.7192111,73.36659241,11.0,135.0
119.5007976,-53.2695875,103.2265769,73.2664032,11.0,135.0
119.5826123,-53.23707161,102.8052772,73.2664032,11.0,135.0
119.6155837,-53.21987351,102.6107562,73.16658783,11.0,135.0
119.3815022,-53.15709103,102.5666628,73.06669617,11.0,135.0
118.9662263,-52.92719217,102.5353978,72.96640778,11.0,135.0
118.6206516,-52.55474731,102.4570199,72.86655426,11.0,135.0
118.4804463,-52.22818495,102.3686655,72.76644897,11.0,135.0
118.5491755,-52.00813616,102.38283,72.66648102,11.0,135.0
118.6018988,-51.86665101,102.673247,72.66648102,11.0,135.0
118.3407336,-51.84480081,103.1104536,72.56658173,11.0,135.0
117.7875142,-51.92440899,103.3760534,72.46640015,11.0,135.0
117.3343738,-52.04658909,103.5672009,72.36654663,11.0,135.0
117.2281793,-52.14654876,103.9008349,72.26656342,11.0,135.0
117.3687982,-52.27946699,104.2772089,72.16649628,11.0,135.0
117.4848857,-52.48346204,104.5753961,72.06651306,11.0,135.0
117.4782925,-52.58991183,104.7684136,71.9664917,11.0,135.0
117.3326843,-52.42034509,104.5130845,71.9664917,11.0,135.0
117.0609674,-52.05363739,103.6756325,71.86647797,11.0,135.0
116.7549714,-51.73211022,102.7256098,71.7665329,11.0,135.0
116.4699369,-51.42762101,102.1466551,71.66650391,11.0,135.0
116.4287018,-51.05261947,102.103307,71.56656647,11.0,135.0
116.5807338,-50.80780969,102.3302778,71.46657562,11.0,135.0
116.709075,-50.78478538,102.6659019,71.36652374,11.0,135.0
116.7904184,-50.83266971,103.29047,71.36652374,11.0,135.0
116.8272447,-50.88920636,104.133283,71.26654053,11.0,135.0
116.7258475,-51.05596545,104.890986,71.16649628,11.0,135.0
116.3683674,-51.31320775,105.378934,71.06648254,11.0,135.0
115.8759148,-51.54845056,105.6653538,70.96655273,11.0,135.0
